"STATION","NAME","DATE","TMAX"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-05","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-06","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-07","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-08","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-09","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-10","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-11","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-12","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-13","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-14","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-15","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-16","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-17","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-18","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-19","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-20","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-21","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-22","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-23","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-24","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-25","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-26","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-27","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-28","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-29","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-30","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-10-31","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-01","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-02","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-03","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-04","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-05","51"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-06","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-07","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-08","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-09","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-10","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-11","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-12","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-13","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-14","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-15","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-16","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-17","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-18","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-19","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-20","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-21","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-22","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-23","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-24","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-25","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-26","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-27","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-28","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-29","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-11-30","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-01","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-02","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-03","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-04","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-05","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-06","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-07","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-08","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-09","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-10","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-11","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-12","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-13","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-14","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-15","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-16","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-17","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-18","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-19","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-20","43"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-21","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-22","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-23","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-24","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-25","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-26","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-27","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-28","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-29","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-30","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2021-12-31","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-01","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-02","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-03","46"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-04","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-05","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-06","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-07","39"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-08","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-09","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-10","52"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-11","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-12","47"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-13","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-14","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-15","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-16","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-17","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-18","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-19","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-20","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-21","35"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-22","50"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-23","45"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-24","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-25","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-26","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-27","37"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-28","55"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-29","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-30","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-01-31","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-01","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-02","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-03","41"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-04","22"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-05","37"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-06","52"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-07","58"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-08","55"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-09","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-10","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-11","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-12","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-13","50"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-14","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-15","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-16","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-17","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-18","52"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-19","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-20","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-21","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-22","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-23","58"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-24","26"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-25","38"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-26","45"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-27","35"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-02-28","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-01","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-02","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-03","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-04","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-05","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-06","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-07","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-08","52"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-09","55"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-10","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-11","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-12",
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-13","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-14","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-15","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-16","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-17","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-18","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-19","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-20","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-21","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-22","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-23","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-24","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-25","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-26","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-27","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-28","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-29","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-30","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-03-31","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-01","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-02","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-03","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-04","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-05","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-06","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-07","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-08","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-09","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-10","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-11","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-12","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-13","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-14","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-15","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-16","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-17","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-18","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-19","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-20","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-21","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-22","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-23","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-24","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-25","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-26","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-27","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-28","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-29","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-04-30","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-01","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-02","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-03","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-04","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-05","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-06","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-07","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-08","107"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-09","105"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-10","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-11","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-12","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-13","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-14","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-15","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-16","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-17","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-18","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-19","107"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-20","106"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-21","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-22","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-23","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-24","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-25","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-26","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-27","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-28","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-29","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-30","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-05-31","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-01","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-02","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-03","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-04","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-05","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-06","106"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-07","106"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-08","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-09","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-10","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-11","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-12","106"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-13","106"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-14","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-15","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-16","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-17","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-18","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-19","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-20","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-21","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-22","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-23","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-24","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-25","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-26","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-27","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-28","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-29","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-06-30","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-01","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-02","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-03","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-04","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-05","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-06","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-07","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-08","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-09","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-10","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-11","105"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-12","107"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-13","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-14","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-15","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-16","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-17","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-18","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-19","107"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-20","108"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-21","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-22","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-23","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-24","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-25","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-26","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-27","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-28","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-29","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-30","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-07-31","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-01","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-02","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-03","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-04","105"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-05","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-06","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-07","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-08","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-09","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2022-08-10","101"
